referenceNum,employeeID,jobID,"date","clockIn","clockOut",totalHours,weekNum,jobLogRef
455,48,67,"2013-02-11","07:06:23","15:33:09",8.45,7,135
456,44,67,"2013-02-11","07:06:41","15:33:19",8.45,7,135
457,58,30,"2013-02-11","12:44:21","15:52:33",3.13,7,136
458,52,30,"2013-02-12","07:03:46","07:41:53",0.63,7,145
459,54,30,"2013-02-12","07:03:59","07:42:23",0.65,7,145
460,44,30,"2013-02-12","07:04:17","07:42:30",0.63,7,145
461,48,30,"2013-02-12","07:04:32","07:42:38",0.63,7,145
462,63,30,"2013-02-12","07:04:43","07:42:44",0.63,7,145
463,42,30,"2013-02-12","07:04:54","07:42:52",0.63,7,145
464,50,30,"2013-02-12","07:05:05","07:43:01",0.63,7,145
465,49,30,"2013-02-12","07:05:16","07:43:08",0.63,7,145
466,61,30,"2013-02-12","07:05:28","07:43:19",0.63,7,145
467,62,30,"2013-02-12","07:05:40","07:43:27",0.63,7,145
468,40,30,"2013-02-12","07:05:56","07:43:34",0.63,7,145
469,60,30,"2013-02-12","07:06:06","07:43:41",0.62,7,145
470,43,30,"2013-02-12","07:06:20","07:43:47",0.62,7,145
471,66,30,"2013-02-12","07:06:30","07:43:53",0.62,7,145
472,60,73,"2013-02-12","07:49:13","08:30:41",0.68,7,137
473,66,73,"2013-02-12","07:49:24","08:30:48",0.68,7,137
474,54,73,"2013-02-12","07:49:36","08:31:00",0.7,7,137
475,43,73,"2013-02-12","07:49:48","08:31:07",0.7,7,137
476,49,73,"2013-02-12","07:50:01","08:31:15",0.68,7,137
477,50,73,"2013-02-12","07:50:14","08:31:22",0.68,7,137
478,62,73,"2013-02-12","07:50:29","08:31:28",0.68,7,137
479,48,73,"2013-02-12","07:50:50","08:31:36",0.68,7,137
480,61,73,"2013-02-12","07:51:06","08:31:46",0.67,7,137
481,40,73,"2013-02-12","07:51:20","08:31:53",0.67,7,137
482,62,61,"2013-02-12","08:38:17","09:12:27",0.57,7,138
483,48,61,"2013-02-12","08:38:28","09:12:38",0.57,7,138
484,40,61,"2013-02-12","08:38:37","09:12:49",0.57,7,138
485,49,61,"2013-02-12","08:38:46","09:12:56",0.57,7,138
486,43,61,"2013-02-12","08:38:54","09:13:06",0.58,7,138
487,54,61,"2013-02-12","08:39:03","09:13:13",0.57,7,138
488,66,61,"2013-02-12","08:39:12","09:13:20",0.57,7,138
489,60,61,"2013-02-12","08:39:20","09:13:28",0.57,7,138
490,52,69,"2013-02-12","07:44:20","09:19:14",1.58,7,141
491,50,71,"2013-02-12","08:37:55","10:19:36",1.7,7,139
492,52,30,"2013-02-12","09:19:33","10:19:49",1,7,145
493,61,71,"2013-02-12","08:37:38","10:20:06",1.72,7,139
494,52,30,"2013-02-12","10:25:53","10:31:41",0.1,7,145
495,52,71,"2013-02-12","10:32:03","13:45:28",3.22,7,140
496,52,69,"2013-02-12","13:46:24","15:29:55",1.72,7,141
497,63,67,"2013-02-12","07:46:22","15:30:33",7.73,7,142
498,42,67,"2013-02-12","07:45:55","15:30:40",7.75,7,142
499,47,67,"2013-02-12","07:45:40","15:30:47",7.75,7,142
500,44,67,"2013-02-12","07:46:43","15:30:54",7.73,7,142
501,62,70,"2013-02-12","09:21:18","15:31:26",6.17,7,143
502,48,70,"2013-02-12","09:21:51","15:31:33",6.17,7,143
503,40,70,"2013-02-12","09:22:05","15:31:40",6.15,7,143
504,49,70,"2013-02-12","09:22:17","15:31:47",6.15,7,143
505,43,70,"2013-02-12","09:22:29","15:31:55",6.15,7,143
506,66,70,"2013-02-12","09:22:55","15:32:14",6.17,7,143
507,60,70,"2013-02-12","09:23:07","15:32:22",6.15,7,143
508,61,70,"2013-02-12","10:25:34","15:32:43",5.12,7,143
509,54,70,"2013-02-12","09:22:43","15:33:47",6.18,7,143
510,50,73,"2013-02-12","10:24:48","15:33:53",5.15,7,144
511,42,67,"2013-02-13","07:12:56","08:02:18",0.83,7,146
512,41,67,"2013-02-13","07:13:12","08:02:40",0.82,7,146
513,52,67,"2013-02-13","07:13:26","08:02:53",0.82,7,146
514,67,67,"2013-02-13","07:13:42","08:03:00",0.83,7,146
515,63,67,"2013-02-13","07:13:57","08:03:07",0.83,7,146
516,58,75,"2013-02-13","08:20:20","08:58:28",0.63,7,149
517,43,70,"2013-02-13","07:18:35","10:18:22",3,7,147
518,65,70,"2013-02-13","07:18:21","10:18:33",3,7,147
519,60,70,"2013-02-13","07:18:08","10:18:41",3,7,147
520,66,70,"2013-02-13","07:17:56","10:19:20",3.03,7,147
521,62,70,"2013-02-13","07:17:43","10:19:28",3.03,7,147
522,44,70,"2013-02-13","07:17:32","10:19:35",3.03,7,147
523,54,70,"2013-02-13","07:17:16","10:19:44",3.03,7,147
524,48,70,"2013-02-13","07:17:02","10:19:51",3.03,7,147
525,64,70,"2013-02-13","07:16:49","10:19:59",3.05,7,147
526,50,70,"2013-02-13","07:16:36","10:20:07",3.07,7,147
527,53,70,"2013-02-13","07:16:20","10:20:15",3.07,7,147
528,44,76,"2013-02-13","10:24:48","11:32:24",1.13,7,150
529,67,75,"2013-02-13","08:06:22","11:32:35",3.43,7,149
530,58,69,"2013-02-13","09:00:00","12:27:21",3.45,7,152
531,46,21,"2013-02-13","07:14:30","14:02:45",6.8,7,148
532,47,21,"2013-02-13","07:14:45","14:02:56",6.8,7,148
533,59,21,"2013-02-13","07:15:03","14:03:07",6.8,7,148
534,55,21,"2013-02-13","07:15:18","14:03:21",6.8,7,148
535,45,21,"2013-02-13","07:15:39","14:03:28",6.8,7,148
536,40,21,"2013-02-13","07:15:50","14:03:38",6.8,7,148
537,41,75,"2013-02-13","08:05:56","14:15:02",6.17,7,149
538,63,75,"2013-02-13","08:05:29","14:15:21",6.17,7,149
539,42,75,"2013-02-13","08:05:43","14:15:30",6.17,7,149
540,52,75,"2013-02-13","08:06:11","14:15:41",6.15,7,149
541,58,75,"2013-02-13","12:28:02","14:17:16",1.82,7,149
542,66,76,"2013-02-13","10:24:18","15:30:22",5.1,7,150
543,60,76,"2013-02-13","10:24:05","15:30:38",5.1,7,150
544,53,76,"2013-02-13","10:27:36","15:30:53",5.05,7,150
545,43,76,"2013-02-13","10:23:39","15:31:03",5.13,7,150
546,50,76,"2013-02-13","10:25:44","15:31:11",5.1,7,150
547,64,76,"2013-02-13","10:25:24","15:31:22",5.1,7,150
548,65,76,"2013-02-13","10:23:51","15:31:29",5.13,7,150
549,48,76,"2013-02-13","10:25:13","15:31:36",5.1,7,150
550,54,76,"2013-02-13","10:25:01","15:31:44",5.1,7,150
551,62,76,"2013-02-13","10:24:33","15:33:46",5.15,7,150
552,46,77,"2013-02-13","14:12:57","15:34:24",1.37,7,151
553,40,77,"2013-02-13","14:11:32","15:34:36",1.38,7,151
554,55,77,"2013-02-13","14:12:07","15:35:22",1.38,7,151
555,59,77,"2013-02-13","14:13:51","15:35:33",1.37,7,151
556,47,77,"2013-02-13","14:12:32","15:35:42",1.38,7,151
557,58,69,"2013-02-13","14:18:48","15:35:57",1.28,7,152
558,45,77,"2013-02-13","15:35:14","15:36:06",0.02,7,151
559,52,67,"2013-02-14","08:14:26","12:27:27",4.22,7,153
560,42,67,"2013-02-14","08:14:44","12:27:40",4.22,7,153
561,63,67,"2013-02-14","08:14:58","12:27:53",4.22,7,153
562,41,67,"2013-02-14","08:15:14","12:28:00",4.22,7,153
563,52,79,"2013-02-14","12:30:03","12:38:51",0.13,7,157
564,41,79,"2013-02-14","12:29:46","12:38:57",0.15,7,157
565,42,79,"2013-02-14","12:30:15","12:39:03",0.15,7,157
566,63,79,"2013-02-14","12:30:32","12:39:10",0.15,7,157
567,41,80,"2013-02-14","12:41:30","12:47:37",0.1,7,156
568,59,76,"2013-02-14","07:15:25","12:47:43",5.53,7,154
569,62,76,"2013-02-14","07:10:37","13:16:29",6.1,7,154
570,54,76,"2013-02-14","07:10:22","13:17:27",6.12,7,154
571,54,0,"2013-02-14","00:00:00","13:17:39",13.28,7,NULL
572,48,76,"2013-02-14","07:09:35","13:19:29",6.17,7,154
573,44,76,"2013-02-14","07:18:37","13:34:43",6.27,7,154
574,49,76,"2013-02-14","07:09:48","15:32:32",8.38,7,154
575,41,76,"2013-02-14","12:48:20","15:32:40",2.73,7,154
576,64,76,"2013-02-14","07:11:57","15:32:47",8.35,7,154
577,60,76,"2013-02-14","07:15:09","15:32:59",8.28,7,154
578,50,76,"2013-02-14","07:09:24","15:33:11",8.4,7,154
579,53,76,"2013-02-14","07:09:11","15:33:18",8.4,7,154
580,43,76,"2013-02-14","07:08:56","15:33:24",8.42,7,154
581,66,76,"2013-02-14","07:15:38","15:33:33",8.3,7,154
582,46,77,"2013-02-14","07:06:37","15:34:17",8.47,7,158
583,55,77,"2013-02-14","07:06:57","15:34:23",8.47,7,158
584,47,77,"2013-02-14","07:07:11","15:34:30",8.45,7,158
585,45,77,"2013-02-14","07:07:24","15:34:36",8.45,7,158
586,40,78,"2013-02-14","07:17:56","15:35:37",8.3,7,155
587,61,78,"2013-02-14","07:17:43","15:35:45",8.3,7,155
588,59,80,"2013-02-14","12:48:01","15:36:46",2.8,7,156
589,42,80,"2013-02-14","12:41:45","15:36:52",2.92,7,156
590,52,80,"2013-02-14","12:41:14","15:36:59",2.92,7,156
591,63,80,"2013-02-14","12:40:55","15:37:07",2.95,7,156
592,54,79,"2013-02-14","13:20:09","15:40:01",2.33,7,157
593,48,79,"2013-02-14","13:20:53","15:40:08",2.33,7,157
594,62,79,"2013-02-14","13:21:44","15:40:14",2.32,7,157
595,40,78,"2013-02-15","07:05:24","08:01:30",0.93,7,159
596,61,78,"2013-02-15","07:05:41","08:01:40",0.93,7,159
597,62,76,"2013-02-15","07:11:26","08:30:42",1.32,7,160
598,48,76,"2013-02-15","07:11:43","08:30:59",1.32,7,160
599,54,76,"2013-02-15","07:12:04","08:31:08",1.32,7,160
600,49,79,"2013-02-15","07:14:59","08:31:47",1.28,7,161
601,44,79,"2013-02-15","07:14:45","08:31:54",1.28,7,161
602,41,79,"2013-02-15","07:14:34","08:32:02",1.3,7,161
603,64,79,"2013-02-15","07:14:23","08:32:08",1.3,7,161
604,60,79,"2013-02-15","07:14:10","08:32:18",1.3,7,161
605,50,79,"2013-02-15","07:13:58","08:32:25",1.32,7,161
606,53,79,"2013-02-15","07:13:43","08:32:31",1.32,7,161
607,43,79,"2013-02-15","07:13:28","08:32:38",1.32,7,161
608,66,79,"2013-02-15","07:13:06","08:32:45",1.32,7,161
609,59,80,"2013-02-15","07:27:20","08:56:30",1.48,7,162
610,42,80,"2013-02-15","07:27:39","08:56:39",1.48,7,162
611,63,80,"2013-02-15","07:27:55","08:56:53",1.48,7,162
612,52,80,"2013-02-15","07:28:17","08:57:00",1.48,7,162
613,59,81,"2013-02-15","09:05:05","09:05:17",0.01,7,164
614,40,77,"2013-02-15","08:03:28","09:14:43",1.18,7,163
615,61,77,"2013-02-15","08:04:07","09:14:49",1.17,7,163
616,45,77,"2013-02-15","07:03:35","09:14:55",2.18,7,163
617,55,77,"2013-02-15","07:04:23","09:15:14",2.18,7,163
618,46,77,"2013-02-15","07:04:06","09:15:21",2.18,7,163
619,47,77,"2013-02-15","07:03:53","09:15:27",2.2,7,163
620,40,82,"2013-02-15","09:18:13","09:19:26",0.02,7,166
621,42,81,"2013-02-15","09:06:13","09:42:52",0.6,7,164
622,63,81,"2013-02-15","09:04:39","09:43:00",0.65,7,164
623,52,81,"2013-02-15","09:04:11","09:43:08",0.65,7,164
624,59,81,"2013-02-15","09:06:42","09:43:14",0.62,7,164
625,52,72,"2013-02-15","09:46:17","15:29:35",5.72,7,165
626,59,72,"2013-02-15","09:45:52","15:30:29",5.75,7,165
627,42,72,"2013-02-15","09:45:25","15:30:35",5.75,7,165
628,66,72,"2013-02-15","08:36:37","15:30:42",6.9,7,165
629,43,72,"2013-02-15","08:36:21","15:30:49",6.9,7,165
630,53,72,"2013-02-15","08:36:07","15:31:22",6.92,7,165
631,50,72,"2013-02-15","08:35:48","15:31:29",6.93,7,165
632,60,72,"2013-02-15","08:35:33","15:31:35",6.93,7,165
633,64,72,"2013-02-15","08:35:19","15:31:43",6.93,7,165
634,41,72,"2013-02-15","08:35:04","15:31:55",6.93,7,165
635,44,72,"2013-02-15","08:34:47","15:32:03",6.97,7,165
636,49,72,"2013-02-15","08:34:32","15:32:11",6.97,7,165
637,62,72,"2013-02-15","08:37:05","15:32:19",6.92,7,165
638,48,72,"2013-02-15","08:37:18","15:32:26",6.92,7,165
639,54,72,"2013-02-15","08:37:32","15:32:33",6.92,7,165
640,63,72,"2013-02-15","09:44:55","15:32:41",5.8,7,165
641,45,82,"2013-02-15","09:18:30","15:33:25",6.25,7,166
642,55,82,"2013-02-15","09:18:43","15:33:32",6.25,7,166
643,46,82,"2013-02-15","09:18:59","15:33:39",6.25,7,166
644,47,82,"2013-02-15","09:19:19","15:33:47",6.23,7,166
645,40,82,"2013-02-15","09:19:39","15:33:54",6.23,7,166
646,32,72,"2013-02-18","07:22:35","07:22:58",0.01,8,167
647,65,83,"2013-02-18","07:43:13","09:13:06",1.5,8,168
648,59,72,"2013-02-18","07:28:12","09:17:15",1.82,8,167
649,60,72,"2013-02-18","07:24:51","15:28:49",8.07,8,167
650,68,72,"2013-02-18","07:25:06","15:30:45",8.08,8,167
651,67,72,"2013-02-18","07:27:38","15:30:45",8.05,8,167
652,48,72,"2013-02-18","07:27:54","15:30:45",8.05,8,167
653,62,72,"2013-02-18","07:27:24","15:30:45",8.05,8,167
654,41,72,"2013-02-18","07:27:09","15:30:45",8.05,8,167
655,50,72,"2013-02-18","07:26:43","15:30:45",8.07,8,167
656,53,72,"2013-02-18","07:26:31","15:30:45",8.07,8,167
657,43,72,"2013-02-18","07:26:17","15:30:45",8.07,8,167
658,42,72,"2013-02-18","07:25:53","15:30:45",8.08,8,167
659,52,83,"2013-02-18","07:45:47","15:32:25",7.78,8,168
660,56,83,"2013-02-18","07:44:07","15:32:25",7.8,8,168
661,44,83,"2013-02-18","07:43:53","15:32:25",7.82,8,168
662,49,83,"2013-02-18","07:43:25","15:32:25",7.82,8,168
663,55,83,"2013-02-18","07:40:52","15:32:25",7.87,8,168
664,54,72,"2013-02-18","07:25:38","15:34:03",8.15,8,167
665,40,83,"2013-02-18","07:42:31","15:34:03",7.87,8,168
666,47,83,"2013-02-18","07:42:44","15:34:03",7.87,8,168
667,66,72,"2013-02-18","07:26:05","15:34:03",8.13,8,167
668,63,72,"2013-02-18","07:25:21","15:34:03",8.15,8,167
669,64,72,"2013-02-18","07:26:55","15:34:03",8.13,8,167
670,42,72,"2013-02-18","15:30:45","15:35:09",0.08,8,167
671,46,83,"2013-02-18","07:42:57","15:35:09",7.88,8,168
672,70,72,"2013-02-18","15:32:25","15:35:09",0.05,8,167
673,69,72,"2013-02-18","15:32:25","15:35:09",0.05,8,167
674,61,83,"2013-02-18","07:42:14","15:35:09",7.88,8,168
675,59,83,"2013-02-18","09:17:50","15:35:09",6.3,8,168
676,53,60,"2013-02-18","15:54:51","15:56:11",0.03,8,169
677,50,60,"2013-02-18","15:54:51","15:57:21",0.05,8,169
678,41,60,"2013-02-18","15:54:51","15:57:21",0.05,8,169
679,62,60,"2013-02-18","15:54:51","15:57:21",0.05,8,169
680,48,60,"2013-02-18","15:54:51","15:57:21",0.05,8,169
681,67,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
682,68,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
683,60,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
684,43,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
685,70,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
686,69,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
687,59,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
688,49,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
689,55,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
690,40,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
691,47,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
692,61,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
693,42,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
694,46,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
695,52,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
696,56,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
697,44,60,"2013-02-18","15:54:50","15:57:21",0.05,8,169
698,60,83,"2013-02-19","07:19:53","09:23:52",2.07,8,171
699,60,30,"2013-02-19","09:24:11","09:53:13",0.48,8,176
700,68,72,"2013-02-19","07:12:51","10:01:27",2.82,8,170
701,54,72,"2013-02-19","07:12:51","10:01:27",2.82,8,170
702,62,72,"2013-02-19","07:11:48","10:01:27",2.83,8,170
703,64,72,"2013-02-19","07:11:48","10:01:27",2.83,8,170
704,42,72,"2013-02-19","07:11:48","10:01:27",2.83,8,170
705,43,72,"2013-02-19","07:11:48","10:01:27",2.83,8,170
706,66,72,"2013-02-19","07:11:48","10:02:00",2.85,8,170
707,48,72,"2013-02-19","07:11:48","10:02:00",2.85,8,170
708,43,84,"2013-02-19","10:06:04","10:06:04",0.01,8,172
709,68,84,"2013-02-19","10:06:04","12:03:44",1.95,8,172
710,60,83,"2013-02-19","09:53:43","13:15:58",3.37,8,171
711,44,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
712,56,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
713,59,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
714,70,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
715,40,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
716,52,83,"2013-02-19","07:21:09","13:15:58",5.9,8,171
717,67,83,"2013-02-19","07:21:09","13:16:43",5.92,8,171
718,55,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
719,41,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
720,63,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
721,61,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
722,49,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
723,53,83,"2013-02-19","07:19:53","13:16:43",5.95,8,171
724,62,84,"2013-02-19","10:06:04","14:01:39",3.92,8,172
725,64,84,"2013-02-19","10:06:04","14:01:39",3.92,8,172
726,42,84,"2013-02-19","10:06:04","14:01:39",3.92,8,172
727,43,84,"2013-02-19","10:06:35","14:01:39",3.92,8,172
728,66,84,"2013-02-19","10:06:35","14:01:39",3.92,8,172
729,54,84,"2013-02-19","10:06:04","14:01:39",3.92,8,172
730,48,84,"2013-02-19","10:06:35","14:02:10",3.93,8,172
731,43,85,"2013-02-19","14:04:08","14:43:18",0.65,8,175
732,62,85,"2013-02-19","14:04:08","14:43:29",0.65,8,175
733,48,85,"2013-02-19","14:04:08","14:45:49",0.68,8,175
734,50,82,"2013-02-19","07:06:37","14:48:45",7.7,8,173
735,47,82,"2013-02-19","07:06:37","14:48:45",7.7,8,173
736,45,82,"2013-02-19","07:06:37","14:48:45",7.7,8,173
737,46,82,"2013-02-19","07:06:37","14:48:45",7.7,8,173
738,49,57,"2013-02-19","13:21:11","15:29:43",2.13,8,174
739,44,57,"2013-02-19","13:21:11","15:29:44",2.13,8,174
740,52,57,"2013-02-19","13:21:11","15:29:44",2.13,8,174
741,43,85,"2013-02-19","14:47:23","15:33:14",0.77,8,175
742,43,85,"2013-02-19","15:33:14","15:33:14",0.01,8,175
743,48,85,"2013-02-19","14:47:23","15:33:14",0.77,8,175
744,62,85,"2013-02-19","14:47:23","15:33:14",0.77,8,175
745,48,85,"2013-02-20","07:02:54","08:18:57",1.27,8,177
746,62,85,"2013-02-20","07:02:54","08:18:57",1.27,8,177
747,43,85,"2013-02-20","07:02:54","08:18:57",1.27,8,177
748,48,86,"2013-02-20","08:23:04","09:21:44",0.97,8,178
749,62,86,"2013-02-20","08:23:04","09:21:44",0.97,8,178
750,43,86,"2013-02-20","08:23:04","09:21:44",0.97,8,178
751,52,57,"2013-02-20","07:04:33","09:59:19",2.92,8,179
752,49,57,"2013-02-20","07:04:33","09:59:19",2.92,8,179
753,44,57,"2013-02-20","07:04:33","09:59:19",2.92,8,179
754,43,87,"2013-02-20","09:23:34","11:27:52",2.07,8,180
755,48,87,"2013-02-20","09:23:34","11:27:52",2.07,8,180
756,62,87,"2013-02-20","09:23:34","11:27:52",2.07,8,180
757,44,82,"2013-02-20","10:01:02","12:19:45",2.3,8,181
758,49,82,"2013-02-20","10:01:02","12:19:45",2.3,8,181
759,52,82,"2013-02-20","10:01:02","12:19:45",2.3,8,181
760,47,82,"2013-02-20","07:12:46","12:19:45",5.12,8,181
761,52,23,"2013-02-20","12:21:42","12:46:06",0.42,8,183
762,43,88,"2013-02-20","11:29:27","14:25:31",2.93,8,182
763,48,88,"2013-02-20","11:29:27","14:25:31",2.93,8,182
764,62,88,"2013-02-20","11:29:27","14:25:31",2.93,8,182
765,44,23,"2013-02-20","12:21:42","15:29:42",3.13,8,183
766,47,23,"2013-02-20","12:21:42","15:29:42",3.13,8,183
767,49,23,"2013-02-20","12:21:42","15:29:42",3.13,8,183
768,52,30,"2013-02-20","12:46:24","15:29:42",2.72,8,184
769,47,23,"2013-02-21","07:08:50","07:08:56",0.01,8,185
770,60,89,"2013-02-21","07:14:21","07:15:39",0.02,8,187
771,47,23,"2013-02-21","07:09:54","11:05:35",3.93,8,185
772,44,23,"2013-02-21","07:11:25","11:05:43",3.9,8,185
773,45,23,"2013-02-21","07:10:54","11:05:50",3.92,8,185
774,46,23,"2013-02-21","07:07:52","11:05:58",3.97,8,185
775,46,90,"2013-02-21","11:16:53","11:18:30",0.03,8,186
776,52,89,"2013-02-21","08:44:58","11:34:44",2.83,8,187
777,44,90,"2013-02-21","11:17:46","12:17:36",1,8,186
778,52,30,"2013-02-21","11:35:50","12:45:16",1.17,8,188
779,44,89,"2013-02-21","12:18:07","15:03:31",2.75,8,187
780,46,90,"2013-02-21","11:18:55","15:21:22",4.05,8,186
781,47,90,"2013-02-21","11:18:07","15:21:22",4.05,8,186
782,45,90,"2013-02-21","11:17:25","15:21:22",4.07,8,186
783,66,89,"2013-02-21","07:14:21","15:25:34",8.18,8,187
784,62,89,"2013-02-21","07:14:21","15:25:34",8.18,8,187
785,60,89,"2013-02-21","07:16:27","15:25:34",8.15,8,187
786,50,89,"2013-02-21","07:14:21","15:25:34",8.18,8,187
787,40,89,"2013-02-21","07:15:39","15:25:34",8.17,8,187
788,42,89,"2013-02-21","07:14:21","15:25:34",8.18,8,187
789,48,89,"2013-02-21","07:14:21","15:25:34",8.18,8,187
790,54,89,"2013-02-21","07:14:21","15:26:04",8.2,8,187
791,49,89,"2013-02-21","07:15:39","15:26:04",8.18,8,187
792,52,89,"2013-02-21","12:46:04","15:26:04",2.67,8,187
793,44,89,"2013-02-21","15:26:04","15:26:43",0.01,8,187
794,46,91,"2013-02-22","07:06:50","15:05:06",7.98,8,189
795,45,91,"2013-02-22","07:06:51","15:05:12",7.98,8,189
796,47,91,"2013-02-22","07:06:51","15:35:44",8.48,8,189
797,40,91,"2013-02-22","07:06:51","15:35:52",8.48,8,189
798,45,30,"2013-02-22","15:05:33","15:36:49",0.52,8,190
799,46,30,"2013-02-22","15:05:33","15:36:56",0.52,8,190
800,50,53,"2013-02-22","08:10:47","15:44:59",7.57,8,191
801,48,53,"2013-02-22","07:59:51","15:44:59",7.75,8,191
802,43,53,"2013-02-22","07:59:51","15:44:59",7.75,8,191
803,49,91,"2013-02-25","07:19:00","10:11:47",2.87,9,192
804,63,91,"2013-02-25","07:19:00","10:11:47",2.87,9,192
805,42,91,"2013-02-25","07:19:00","10:11:47",2.87,9,192
806,47,91,"2013-02-25","07:19:00","10:11:47",2.87,9,192
807,44,91,"2013-02-25","07:19:00","10:11:47",2.87,9,192
808,56,94,"2013-02-25","07:23:08","11:25:20",4.03,9,193
809,56,90,"2013-02-25","11:30:53","13:43:31",2.22,9,194
810,47,95,"2013-02-25","10:14:35","15:29:31",5.25,9,195
811,42,95,"2013-02-25","10:14:35","15:29:31",5.25,9,195
812,63,95,"2013-02-25","10:14:35","15:29:31",5.25,9,195
813,49,95,"2013-02-25","10:14:35","15:29:31",5.25,9,195
814,44,95,"2013-02-25","10:14:35","15:29:31",5.25,9,195
815,48,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
816,54,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
817,61,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
818,62,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
819,53,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
820,50,93,"2013-02-25","07:16:03","15:31:01",8.25,9,196
821,61,97,"2013-02-26","07:15:41","07:15:41",0.01,9,201
822,62,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
823,66,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
824,43,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
825,48,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
826,50,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
827,63,93,"2013-02-26","07:16:27","10:28:09",3.2,9,197
828,44,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
829,47,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
830,45,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
831,55,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
832,40,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
833,46,96,"2013-02-26","07:08:43","13:44:13",6.6,9,198
834,44,99,"2013-02-26","13:46:12","15:06:07",1.33,9,200
835,40,99,"2013-02-26","13:46:12","15:06:15",1.33,9,200
836,62,98,"2013-02-26","10:30:49","15:30:12",5,9,199
837,66,98,"2013-02-26","10:30:49","15:30:12",5,9,199
838,63,98,"2013-02-26","10:30:49","15:30:12",5,9,199
839,50,98,"2013-02-26","10:30:49","15:30:12",5,9,199
840,48,98,"2013-02-26","10:30:49","15:30:12",5,9,199
841,43,98,"2013-02-26","10:30:49","15:30:12",5,9,199
842,46,99,"2013-02-26","13:46:12","15:31:51",1.75,9,200
843,45,99,"2013-02-26","13:46:12","15:31:51",1.75,9,200
844,55,99,"2013-02-26","13:46:12","15:31:51",1.75,9,200
845,47,99,"2013-02-26","13:46:12","15:31:51",1.75,9,200
846,44,30,"2013-02-26","15:07:07","15:31:51",0.4,9,202
847,40,30,"2013-02-26","15:06:47","15:31:51",0.42,9,202
848,52,97,"2013-02-26","07:15:41","15:34:00",8.32,9,201
849,54,97,"2013-02-26","07:15:41","15:34:00",8.32,9,201
850,49,97,"2013-02-26","07:15:41","15:34:00",8.32,9,201
851,42,97,"2013-02-26","07:15:41","15:34:00",8.32,9,201
852,58,102,"2013-02-27","08:10:07","08:12:00",0.03,9,207
853,44,97,"2013-02-27","07:07:27","08:13:09",1.1,9,203
854,47,97,"2013-02-27","07:07:27","08:13:09",1.1,9,203
855,45,97,"2013-02-27","07:07:27","08:13:09",1.1,9,203
856,46,97,"2013-02-27","07:07:27","08:13:09",1.1,9,203
857,63,90,"2013-02-27","07:11:30","10:32:10",3.35,9,204
